Unnamed: 0,CustomerID,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,CityTier_2,CityTier_3,PreferredPropertyStar_4.0,PreferredPropertyStar_5.0
2673,202673,-0.7912028883697224,1.1212424839758985,0.07044338794332428,1.2501474076987915,-0.15909933079483887,1,-0.04461390529109929,0,2.0,-0.48786575540470356,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3904,203904,-0.7912028883697224,2.312126283145483,1.4617845622497474,1.2501474076987915,-0.15909933079483887,0,-1.5120736745473389,0,2.0,-0.1628342921271163,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
3993,203993,1.0699180553205774,-0.42690645494456203,1.4617845622497474,0.25676752339068526,-0.6978704854470907,1,1.4228458639651402,1,3.0,0.12494428137653549,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
4356,204356,-0.024858970379599003,0.1685354446402305,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-1.5120736745473389,1,2.0,1.2795510338074492,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
4076,204076,-0.9006805909397401,1.478507623726774,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-1.5120736745473389,0,1.0,-0.4124286536124842,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3995,203995,-0.13433667294961663,-1.0223483545293546,-1.3208977863630988,1.2501474076987915,-0.15909933079483887,0,0.6891159793370204,1,1.0,-0.37843539169376805,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1127,201127,-1.5575468063598459,0.04944706472327198,-1.3208977863630988,-2.7233721295336335,-0.15909933079483887,0,-1.5120736745473389,1,0.0,-1.4177910163865686,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2519,202519,-0.5722474832296872,-0.06964131519368652,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,1.4228458639651402,0,2.0,-0.014055563592461373,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4496,204496,0.41305183990047156,-0.7841715946954375,0.07044338794332428,-1.7299922452255274,-0.15909933079483887,0,-0.04461390529109929,0,1.0,-0.05596506458813882,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3117,203117,-0.3532920780896519,-1.0223483545293546,1.4617845622497474,1.2501474076987915,0.9184429785096649,1,0.6891159793370204,0,1.0,-0.39240522535899386,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
4507,204507,-0.024858970379599003,-1.0223483545293546,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,1,2.0,0.17314020752156453,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
64,200064,-0.13433667294961663,-0.18872969511064502,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,0.6891159793370204,1,1.0,0.45020857521520985,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
990,200990,-0.46276978065966956,-0.5459948348615206,0.07044338794332428,-0.736612360917421,1.9959852878141686,0,-1.5120736745473389,1,2.0,0.4273911802286744,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
4212,204212,-0.024858970379599003,1.1212424839758985,0.07044338794332428,-1.7299922452255274,1.4572141331619168,0,1.4228458639651402,1,2.0,-0.1854188565525647,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3172,203172,1.9457396758807184,1.00215410405894,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,1,1.0,1.4562694296725556,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3926,203926,-0.5722474832296872,2.0739495233115663,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,1,2.0,-0.366328202517239,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
67,200067,0.8509626501805421,-0.3078180750276035,-1.3208977863630988,-0.736612360917421,-0.15909933079483887,0,-0.04461390529109929,1,1.0,0.3635956064908098,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3591,203591,1.3983511630306302,1.9548611433946077,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,0,1.0,-0.29647903419110994,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3132,203132,-1.8859799140698987,1.478507623726774,0.07044338794332428,1.2501474076987915,-0.15909933079483887,1,-0.778343789919219,0,2.0,-0.5502643457760455,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
1519,201519,-0.24381437551963428,-0.18872969511064502,-1.3208977863630988,-2.7233721295336335,-0.6978704854470907,0,1.4228458639651402,1,1.0,-1.3721562264134977,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1621,201621,-0.24381437551963428,-1.141436734446313,0.07044338794332428,-0.736612360917421,-0.6978704854470907,0,0.6891159793370204,0,0.0,-0.2019498263897486,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
2045,202045,1.8362619733107008,1.1212424839758985,0.07044338794332428,-0.736612360917421,-1.2366416400993427,1,-0.04461390529109929,0,2.0,-0.623373141957394,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1210,201210,-0.46276978065966956,1.3594192438098154,0.07044338794332428,-2.7233721295336335,-0.6978704854470907,0,-1.5120736745473389,1,1.0,-1.428268391635488,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3982,203982,-0.13433667294961663,-1.0223483545293546,1.4617845622497474,0.25676752339068526,1.4572141331619168,0,-1.5120736745473389,0,2.0,-0.5332677148166874,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2562,202562,-0.024858970379599003,-0.665083214778479,0.07044338794332428,0.25676752339068526,1.9959852878141686,0,-0.778343789919219,1,1.0,-0.3840233251598584,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3882,203882,-1.4480691037898283,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,1.4228458639651402,1,1.0,-0.6273312614958746,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2154,202154,0.3035741373304539,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,0.6891159793370204,0,0.0,0.359171825830155,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
1251,201251,-0.7912028883697224,0.6448889643080645,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-1.5120736745473389,0,2.0,-0.2380385633582486,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3601,203601,-0.13433667294961663,-0.06964131519368652,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,1.4228458639651402,1,2.0,-0.07831679845250013,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4341,204341,2.383650486160789,2.312126283145483,1.4617845622497474,1.2501474076987915,1.4572141331619168,0,-1.5120736745473389,1,1.0,1.3461405742783588,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3780,203780,2.055217378450736,-0.7841715946954375,1.4617845622497474,1.2501474076987915,-0.6978704854470907,0,1.4228458639651402,0,1.0,-0.42430301222792616,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4207,204207,-1.1196359960797753,-0.5459948348615206,0.07044338794332428,1.2501474076987915,-0.15909933079483887,1,-1.5120736745473389,1,1.0,0.3128385441738227,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
4375,204375,-0.13433667294961663,-1.0223483545293546,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,0.6891159793370204,1,1.0,0.08722573048042578,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
620,200620,-0.24381437551963428,2.0739495233115663,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,0.6891159793370204,1,1.0,-1.3046353636982395,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
3089,203089,-0.7912028883697224,-1.0223483545293546,0.07044338794332428,1.2501474076987915,2.53475644246642,1,-0.778343789919219,0,2.0,-0.3921723947979068,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3885,203885,2.1646950810207537,-1.0223483545293546,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,0,1.0,0.424131552373455,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4444,204444,-1.0101582935097577,-1.0223483545293546,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,0.6891159793370204,0,3.0,0.6816421529357842,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1693,201693,0.08461873219041863,-0.7841715946954375,0.07044338794332428,-0.736612360917421,-1.2366416400993427,0,-1.5120736745473389,1,1.0,0.5696506530528905,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2880,202880,-0.3532920780896519,0.1685354446402305,0.07044338794332428,2.243527292006898,-0.6978704854470907,0,1.4228458639651402,0,1.0,-0.25061141365695183,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3920,203920,2.383650486160789,-0.665083214778479,0.07044338794332428,-1.7299922452255274,1.4572141331619168,1,-1.5120736745473389,0,2.0,-0.4224403677392294,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2314,202314,-0.7912028883697224,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,-1.5120736745473389,0,1.0,-0.36888933868919704,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3044,203044,-0.46276978065966956,-0.5459948348615206,1.4617845622497474,1.2501474076987915,-0.15909933079483887,0,0.6891159793370204,1,1.0,0.3906039515769131,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2922,202922,-1.229113698649793,0.525800584391106,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,1,1.0,-0.556085109803223,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3607,203607,0.08461873219041863,0.1685354446402305,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,-1.5120736745473389,1,1.0,-0.12767687740296466,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2439,202439,1.179395757890595,-0.903259974612396,-1.3208977863630988,0.25676752339068526,-1.2366416400993427,1,-1.5120736745473389,1,0.0,-0.06155299805422915,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
3641,203641,-1.7765022114998812,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-1.5120736745473389,0,2.0,-0.40893619519617774,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True
3918,203918,-1.0101582935097577,-0.7841715946954375,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,1,2.0,-0.23664157999172603,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3517,203517,-0.9006805909397401,2.4312146630624416,1.4617845622497474,2.243527292006898,-0.15909933079483887,0,-1.5120736745473389,1,3.0,0.48070937871761954,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4881,204881,0.41305183990047156,1.1212424839758985,0.07044338794332428,-1.7299922452255274,-0.6978704854470907,0,-1.5120736745473389,1,2.0,-0.4883314165268778,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
4837,204837,-0.24381437551963428,0.04944706472327198,0.07044338794332428,0.25676752339068526,1.4572141331619168,0,-0.04461390529109929,1,2.0,0.0013112534392870218,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3798,203798,2.1646950810207537,1.8357727634776495,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,0,1.0,-0.4417653043094584,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
